Start Date,IMMU SS Equity,GLPG US Equity,VASTN NA Equity,EUCMF US Equity,GLPG NA Equity,ZEAL DC Equity,ECMPA NA Equity,WHA NA Equity
2015-05-14,23.3774,50.5,41.95,4.2632,44,88.5,37.44,55.65
2015-05-15,23.2875,49.92,42.35,4.2632,43.91,88.5,37.8805,56.19
2015-05-18,23.0177,50.2,41.78,4.2632,43.5,91.5,37.4589,55.16
2015-05-19,23.1975,49,42.84,4.2632,43.6,92,37.7052,56.62
2015-05-20,23.2875,49.15,42.36,4.2632,44.075,98,37.2316,55.79
2015-05-21,22.748,49.33,41.72,4.2632,44.35,98.5,37.08,54.99
2015-05-22,23.3774,49.22,41.995,4.2632,44.495,95.5,36.9474,54.55
2015-05-25,23.1076,49.22,41.7,4.2632,44.2,95.5,37.0942,54.66
2015-05-26,23.0177,48.57,42,4.2632,44.45,97,36.7531,54
2015-05-27,23.2875,49.91,42.395,4.2632,46.095,95.5,37.5963,54.56
2015-05-28,22.4782,54,42.15,4.2632,48.9,105,37.5158,54.94
2015-05-29,23.1076,56.93,42.06,4.2632,52.35,108,38.6052,55.04
2015-06-01,22.2085,58.33,42.45,4.2632,51.13,106,37.8995,55.3
2015-06-02,22.2984,57.9,41.87,4.2632,51.79,105,37.1747,54.03
2015-06-03,22.0287,56.57,41.7,4.2632,50.15,110,36.5589,53.35
2015-06-04,21.2195,55.33,41,4.2632,49.31,111,36.6442,53.56
2015-06-05,20.0506,52.07,40.315,4.2632,47.04,111,36.1326,52.45
2015-06-08,20.8598,55.51,40.015,4.2632,49.48,118,35.64,51.86
2015-06-09,22.0287,54.03,40.18,4.2632,48.42,121,35.9716,52.2
2015-06-10,24.0967,55.4,40.13,4.2632,48.93,117.5,36.0095,51.74
2015-06-11,23.737,54.65,40.5,4.2632,48.82,120,36.3458,52.6
2015-06-12,23.8269,53.8,39.9,4.2632,47.97,119,35.9858,51.91
2015-06-15,22.2984,50.77,39.3,4.2632,45.2,112.5,35.5595,51.63
2015-06-16,22.4782,53,39.435,4.2632,47.32,115,35.5547,51.65
2015-06-17,21.669,52.25,39.125,4.2632,45.805,112.5,35.1189,50.27
2015-06-18,23.0177,53.5,38.9,4.2632,46.845,112.5,35.1426,51.02
2015-06-19,23.0177,53.38,38.37,4.2632,46.725,111.5,34.6452,50.7
2015-06-22,22.2984,55.98,39.8,4.2632,48.73,113.5,35.6921,51.49
2015-06-23,22.4782,56.83,40.5,4.2632,50.44,114,36.1042,52.16
2015-06-24,22.2984,54.33,40.08,4.2632,48.41,113,36.1705,51.53
2015-06-25,22.0287,54.4,40.15,4.2632,48.55,116.5,35.4126,51.63
2015-06-26,22.1186,53.28,40.54,4.2632,47.94,115,36.2226,52.2
2015-06-29,21.2195,51.23,39.91,4.2632,46.085,113,35.6684,51.34
2015-06-30,21.3094,51.5,39.515,4.2632,45.795,110.5,35.4363,50.93
2015-07-01,22.2085,52.41,39.795,4.2632,47.095,113,35.73,51.19
2015-07-02,22.6581,50.77,39.225,4.2632,46.2,112.5,35.4931,50.89
2015-07-03,22.4782,50.77,39.605,4.2632,46.305,111,35.4316,51.48
2015-07-06,22.6581,52,39.005,4.2632,46.595,110,34.7542,50.58
2015-07-07,22.4782,52.48,39,4.2632,47.145,109.5,34.7637,50.37
2015-07-08,22.2984,51.62,38.995,4.2632,46.465,108.5,34.9484,50.99
2015-07-09,22.8379,52.5,39.5,4.2632,47.4,111.5,35.5405,51.42
2015-07-10,23.0177,53.06,40.175,4.2632,47.095,112,36.2889,52.22
2015-07-13,22.6581,55.09,41.335,4.2632,49.86,117,37.5821,53.6
2015-07-14,22.9278,57.4,41.67,4.2632,51.84,120,37.5774,53.52
2015-07-15,22.4782,56.06,41.4,4.2632,50.99,124,37.0658,53.29
2015-07-16,22.2984,56.6,41.65,4.2632,51.11,130.5,37.5442,53.87
2015-07-17,22.9278,54.99,42.47,4.2632,50.7,133,37.9421,54.55
2015-07-20,22.4782,54.9,42.48,4.2632,50.99,134.5,38.1126,54.46
2015-07-21,22.3883,56.71,42.07,4.2632,51.37,133.5,37.871,54.19
2015-07-22,22.4782,57.17,41.81,4.2632,51.9,139,37.6863,53.06
2015-07-23,22.6581,55.78,41.19,4.2632,51.29,136.5,36.8479,52.67
2015-07-24,22.2984,56.33,41.295,4.2632,51.4,138,37.1368,53.26
2015-07-27,22.4782,54.79,41.07,4.2632,49.88,136,36.7105,52.64
2015-07-28,22.3883,55.74,41.13,4.2632,49.735,140,37.0421,53.29
2015-07-29,22.4782,56.7,41.065,4.2632,51.9,158,37.1321,53.55
2015-07-30,22.4782,57.05,41.295,4.2632,53.11,149,37.4589,53.62
2015-07-31,22.5682,60.65,41.425,4.2632,54.63,148.5,37.2268,53.85
2015-08-03,22.4782,62.2,42.2,4.2632,57.29,144,37.8616,54.42
2015-08-04,29.6713,62.98,42.49,4.2632,57.69,151,38.2405,55.16
2015-08-05,27.3335,62.66,42.5,4.2632,57.21,157,38.2879,55.33
2015-08-06,27.873,61.11,42.74,4.2632,56.6,153,38.7284,55.86
2015-08-07,26.7941,59.42,42.83,4.2632,53.87,147,38.6052,55.91
2015-08-10,26.4344,60.31,43.135,4.2632,55.25,143,38.9558,56.13
2015-08-11,26.6142,59.56,43.2,4.2632,54.32,139,38.7095,55.78
2015-08-12,26.7042,59.83,42.82,4.2632,52.8,133,37.871,54.76
2015-08-13,27.4235,61.3,43.12,4.2632,55.31,141,38.501,55.05
2015-08-14,28.8621,60.86,43.48,4.2632,54.3,141.5,38.5342,54.73
2015-08-17,29.5814,59.9,43.4,4.2632,53.99,138,38.7426,55.05
2015-08-18,28.7722,64.04,43.45,4.2632,58.53,137,38.7852,55.38
2015-08-19,27.6033,63.59,42.95,4.2632,57.43,135,38.6526,54.73
2015-08-20,27.1537,64.05,42.445,4.2632,57.87,132,38.0274,54.49
2015-08-21,25.9848,61.54,43.02,4.2632,54.83,131.5,37.3974,53.56
2015-08-24,24.2765,59.58,40.5,4.2632,51.13,117.5,35.1095,50.7
2015-08-25,26.2546,62.92,41.41,4.2632,55.19,129,36.0237,52.31
2015-08-26,25.6252,61.6,40.96,4.2632,53.36,127.5,35.3368,50.81
2015-08-27,26.1647,61.47,41.45,4.2632,54.02,133.5,36.4595,51.77
2015-08-28,26.4344,60.49,41.3,4.2632,54.03,129.5,36.521,51.41
2015-08-31,25.7151,60.58,40.695,4.2632,53.99,131.5,37.4684,51.04
2015-09-01,24.9958,57.98,39.78,4.2632,52.04,126,36.4926,49.9
2015-09-02,24.5462,57.92,39.985,4.2632,50.58,126.5,36.8431,50.31
2015-09-03,25.1756,59.24,40.505,4.2632,53.25,130,37.601,51.32
2015-09-04,25.4454,57.47,39.705,4.2632,51.42,125,37.1084,50.64
2015-09-07,25.6252,57.47,39.54,4.2632,50.85,121,36.7105,50.29
2015-09-08,26.2546,59.08,39.645,4.2632,52.87,120.5,37.0468,50.51
2015-09-09,26.3445,58.99,39.805,4.2632,52.65,127.5,37.5158,51.24
2015-09-10,25.8949,59.06,39.295,4.2632,52.64,123,37.5774,50.75
2015-09-11,26.2546,59,39.3,4.2632,52.16,122,36.4784,49.815
2015-09-14,25.805,58.24,39.1,4.2632,50.74,145.5,36.1895,49.5
2015-09-15,25.6252,58.76,38.785,4.2632,51.48,152,35.9526,49.12
2015-09-16,25.1756,58.94,38.855,4.2632,51.72,148,36.4689,49.895
2015-09-17,25.1756,58.605,39.455,4.2632,50.98,149,36.7531,50.22
2015-09-18,25.4454,61.04,38.76,4.2632,53.41,149.5,37.0421,50.12
2015-09-21,25.7151,63.73,39,4.2632,58.32,151,37.7052,50.84
2015-09-22,25.1756,63.75,38.555,4.2632,58,145,37.1037,50.01
2015-09-23,25.0857,62.51,38.57,4.2632,56.65,153.5,37.0516,50.5
2015-09-24,23.5572,61.48,37.865,4.2632,55.07,150.5,36.1042,49.76
2015-09-25,24.0068,44.6,38.645,4.2632,44.75,155,36.7674,50.65
2015-09-28,23.3774,46.55,38.515,4.2632,41.52,151,36.5021,50.21
2015-09-29,23.5572,39.01,38.37,4.2632,35.155,146.5,36.4263,50.41
2015-09-30,23.6471,40.71,38.73,4.2632,36.545,146.5,36.9663,51.56
2015-10-01,23.3774,39.96,38.4,4.2632,36.9,148.5,36.6774,51.14
2015-10-02,23.0177,42.1,38.71,4.2632,36.57,152,36.9568,51.64
2015-10-05,22.9278,45.13,40.245,4.2632,39.16,153,37.9374,53.69
2015-10-06,23.1975,46.17,39.93,4.2632,41.635,158,38.0842,54.01
2015-10-07,23.737,45.58,39.365,4.2632,40.395,160,38.0747,53.49
2015-10-08,23.1076,43.54,39.95,4.2632,38.43,156,38.1789,54.11
2015-10-09,23.3774,44.35,40.465,4.2632,38.85,155,38.5626,55.03
2015-10-12,23.5572,44.99,40.465,4.2632,38.68,160,38.7,54.78
2015-10-13,23.3774,45.07,40.7,4.2632,40.615,159,38.861,54.19
2015-10-14,23.5572,45.39,41.045,4.2632,39.895,155,38.8326,54.03
2015-10-15,24.0068,48.9,40.945,4.2632,41.8,158,38.9037,53.7
2015-10-16,25.805,48.6,41.295,4.2632,42.75,162,39.0031,53.97
2015-10-19,27.3335,50.67,41.825,4.2632,45.4,164.5,39.9268,54.74
2015-10-20,28.6822,50.02,42.1,4.2632,45.08,164.5,40.0263,54.94
2015-10-21,28.7722,48.82,42.455,4.2632,43.87,162,40.2016,54.92
2015-10-22,28.3226,47.01,43.75,4.2632,43.5,161.5,41.0637,55.97
2015-10-23,29.0419,48.11,44.7,4.2632,43.8,163,41.7316,55.4
2015-10-26,29.0419,47.3,44.03,4.2632,43.365,164,41.3763,55.61
2015-10-27,29.2217,47.69,43.785,4.2632,43.42,168.5,41.2295,55.45
2015-10-28,28.2327,48,44,4.2632,43.405,164,41.4237,55.88
2015-10-29,28.5024,48.19,43.785,4.2632,44.15,150,41.5374,56.49
2015-10-30,29.4015,48,44.25,4.2632,44,151.5,41.1631,56.78
2015-11-02,31.2897,48.32,44.275,4.2632,44.035,160.5,41.3526,54.91
2015-11-03,34.7064,48.32,43.32,4.2632,44.075,163,40.9737,54.35
2015-11-04,34.7064,49.76,43.13,4.2632,45,162.5,41.0116,54.4
2015-11-05,34.6165,50.91,43.185,4.2632,46.5,153.5,39.1784,54.51
2015-11-06,34.1669,49.16,42.75,4.2632,46.09,155.5,38.861,54.17
2015-11-09,36.7744,49.33,41.865,4.2632,45.68,151,37.8947,52.72
2015-11-10,36.0551,51.2,41.385,4.2632,47.39,148.5,37.4684,52.53
2015-11-11,35.5156,53.48,41.99,4.2632,49.9,145.5,38.2121,53.29
2015-11-12,37.5836,51.6,41.615,4.2632,47.75,140,37.5537,52.99
2015-11-13,38.9323,49.37,41.14,4.2632,46.15,144,37.3879,52.34
2015-11-16,40.0113,52.21,40.995,4.2632,49,148.5,37.2647,52.65
2015-11-17,40.1012,51.88,41.995,4.2632,49.75,146.5,37.8947,53.46
2015-11-18,37.3139,51.19,42.255,4.2632,48.43,147.5,38.16,53.53
2015-11-19,38.6626,50.06,43.15,4.2632,47.2,147.5,38.5389,54.06
2015-11-20,39.1121,49,43.5,4.2632,46.465,145,38.9605,54.57
2015-11-23,38.7525,48.83,42.485,4.2632,46.4,149,37.9895,53.65
2015-11-24,36.5047,47.49,41.615,4.2632,44.82,146,37.7052,52.22
2015-11-25,37.9433,48.27,42.49,4.2632,45.7,150,38.3068,53.39
2015-11-26,36.8643,48.27,42.36,4.2632,46.32,148.5,37.8,53.04
2015-11-27,36.4148,49.65,42.79,4.2632,46.6,149.5,37.9184,53.26
2015-11-30,38.0332,49.72,42.525,4.2632,47.21,150.5,37.9942,52.93
2015-12-01,38.1231,48.45,43.205,4.2632,46.33,149.5,39.0505,53.66
2015-12-02,37.5836,48.78,42.93,4.2632,46.76,150.5,38.7331,53.67
2015-12-03,36.5946,47.06,41.92,4.2632,45.67,150.5,37.7289,52.64
2015-12-04,36.4148,49.06,41.655,4.2632,44.775,152,37.4163,52.34
2015-12-07,36.5047,47.96,42.335,4.2632,44.78,155,37.6437,52.54
2015-12-08,35.8753,54.93,41.88,4.2632,50.77,151,37.3026,52.05
2015-12-09,35.4257,57,41.26,40.5333,52.25,151,37.0279,51.77
2015-12-10,33.9871,58.6,41.015,40.5333,53.39,148.5,36.8905,51.51
2015-12-11,32.1888,57.53,40.635,40.5333,53.2,145,36.5258,50.9
2015-12-14,33.2678,56.45,40.26,40.5333,51.62,141,36.3221,50.28
2015-12-15,34.2568,57.41,40.825,40.5333,52.33,141.5,36.7105,51.72
2015-12-16,35.8753,58.9,41.475,40.5333,52.6,142,37.71,51.01
2015-12-17,36.4148,56.17,41.765,40.5333,51.79,143.5,37.6674,51.05
2015-12-18,35.7854,57.11,41.575,40.5333,52.32,143.5,37.6389,51.36
2015-12-21,35.6954,59.44,41.5,40.5333,53.4,140,37.2789,50.92
2015-12-22,35.5156,60.2,41.87,40.5333,54.29,138,37.4258,50.66
2015-12-23,35.9652,61.97,42.42,40.5333,55.85,147.5,38.0842,51.87
2015-12-24,35.9652,61.08,41.975,40.5333,55.61,147.5,38.1505,51.62
2015-12-25,35.9652,61.08,41.975,40.5333,55.61,147.5,38.1505,51.62
2015-12-28,35.6055,61.5,42.095,40.5333,56.06,148.5,37.8237,51.07
2015-12-29,35.3358,62.21,42.8,40.5333,57.6,149.5,38.3637,51.94
2015-12-30,35.9652,62.61,43.06,40.5333,57.7,151.5,38.1789,51.94
2015-12-31,35.9652,62.88,42.35,40.5333,56.76,151.5,37.7005,51.7
2016-01-01,35.9652,62.88,42.35,40.5333,56.76,151.5,37.7005,51.7
2016-01-04,35.4257,60.96,42,40.5333,55.65,152.5,37.6721,50.61
2016-01-05,34.7064,60.45,42.4,40.5333,56.54,154.5,38.2737,50.97
2016-01-06,34.7064,58.07,42.05,40.5333,55.02,153.5,37.9279,51.16
2016-01-07,32.9981,55.71,41.105,40.5333,52.55,148.5,37.08,50
2016-01-08,32.9981,57.23,40.875,40.5333,53,144.5,37.0137,49.635
2016-01-11,32.1888,53.54,40.515,40.5333,50.76,141.5,36.7058,49.53
