Date,JNJ,V,PG,KO,VZ,UPS,MMC,USB,OXY,AON,MCO,MCK,HPQ,KR,MKL,CE,GL,DVA
2011-08-25,47.48114013671875,19.490713119506836,45.36164855957031,24.313148498535156,21.97165870666504,46.351829528808594,23.02204132080078,16.714414596557617,53.821537017822266,40.18952560424805,25.69980812072754,68.1938247680664,8.420583724975586,9.281031608581543,380.25,34.33159255981445,21.937692642211914,34.77000045776367
2011-08-26,47.70377731323242,19.893917083740234,45.39067459106445,24.50273895263672,21.965518951416016,47.109073638916016,23.318941116333008,16.76676368713379,54.35787582397461,40.98175811767578,26.147756576538086,69.9206314086914,8.349933624267578,9.355280876159668,383.3999938964844,36.55862808227539,22.058467864990234,35.970001220703125
2011-08-29,48.87633514404297,20.063081741333008,45.76790237426758,24.942710876464844,22.198925018310547,48.587154388427734,23.864601135253906,17.327651977539062,56.324554443359375,41.969791412353516,27.06121826171875,71.38243103027344,8.787281036376953,9.631647109985352,395.1000061035156,37.99330520629883,22.921964645385742,37.08000183105469
2011-08-30,48.809547424316406,20.37590980529785,46.065338134765625,24.989213943481445,22.303354263305664,48.951202392578125,23.68806266784668,17.222949981689453,57.01322555541992,41.569236755371094,26.990949630737305,71.84040832519531,8.763733863830566,9.5120267868042,393.6000061035156,38.402000427246094,22.80722999572754,36.9900016784668
2011-08-31,48.831817626953125,20.364334106445312,46.19590759277344,25.20025062561035,22.21735954284668,49.06770706176758,23.84855079650879,17.357563018798828,57.43699645996094,41.59593200683594,27.07878303527832,73.21439361572266,8.75700569152832,9.718271255493164,393.9800109863281,39.2110710144043,23.072927474975586,36.790000915527344
2011-09-01,48.483001708984375,20.329570770263672,45.891239166259766,25.20025062561035,22.039234161376953,48.543460845947266,23.47942543029785,16.946247100830078,56.88078689575195,41.09746170043945,26.6044864654541,72.53658294677734,8.635892868041992,9.615152359008789,392.0,38.718955993652344,22.35434341430664,36.650001525878906
2011-09-02,47.54793167114258,19.824398040771484,45.376155853271484,24.9462833404541,21.842668533325195,47.771663665771484,23.262773513793945,16.161012649536133,55.231964111328125,39.90468978881836,25.770071029663086,70.98857879638672,8.188457489013672,9.52027702331543,383.04998779296875,36.67542266845703,21.659931182861328,35.68000030517578
2011-09-06,47.97093963623047,19.896236419677734,45.25284194946289,24.835399627685547,21.63382911682129,46.85422897338867,23.094261169433594,15.906737327575684,54.775054931640625,39.486331939697266,25.515356063842773,70.20996856689453,7.949596405029297,9.388279914855957,379.54998779296875,34.756988525390625,21.321775436401367,36.02000045776367
2011-09-07,48.55720901489258,20.50336265563965,45.49948501586914,25.325456619262695,21.87952423095703,47.32023620605469,23.936824798583984,16.96868133544922,56.29327392578125,40.7147102355957,26.586915969848633,72.10606384277344,8.121170997619629,9.693522453308105,394.9800109863281,36.37514877319336,22.49323272705078,37.375
2011-09-08,48.20100021362305,20.267004013061523,45.6373176574707,25.45779800415039,21.732107162475586,47.25470733642578,23.59979820251465,17.095815658569336,55.407649993896484,40.073814392089844,26.4200382232666,71.16261291503906,8.0303373336792,9.631647109985352,390.05999755859375,35.7412223815918,22.076580047607422,36.68000030517578
2011-09-09,47.22880935668945,20.00977897644043,44.86111068725586,24.813926696777344,21.6461124420166,46.75957489013672,22.925745010375977,16.452659606933594,53.62975311279297,38.8009147644043,25.445091247558594,67.85590362548828,7.619907379150391,9.083036422729492,384.42999267578125,33.98127746582031,21.581430435180664,35.68000030517578
2011-09-12,47.19169998168945,20.264684677124023,44.853858947753906,24.81751823425293,21.652250289916992,46.5047492980957,22.77328109741211,16.714414596557617,52.96389389038086,38.63178634643555,25.91060447692871,67.94750213623047,7.636815547943115,9.000540733337402,383.3500061035156,34.131404876708984,21.865236282348633,35.88999938964844
2011-09-13,47.20655059814453,20.338834762573242,44.93363952636719,24.88593864440918,21.805816650390625,47.08723068237305,22.628843307495117,17.170602798461914,53.56980895996094,38.13331604003906,26.7625789642334,68.03910064697266,7.677402019500732,9.066537857055664,386.8999938964844,35.70786666870117,22.022233963012695,35.935001373291016
2011-09-14,47.29560089111328,20.75826644897461,45.22383117675781,25.127235412597656,21.867238998413086,48.17212677001953,22.652915954589844,17.58191680908203,55.15461730957031,38.186729431152344,27.799009323120117,69.4588623046875,7.755189895629883,9.116037368774414,393.1000061035156,36.133243560791016,22.167156219482422,36.5099983215332
2011-09-15,47.7928352355957,20.971450805664062,45.54301452636719,25.57741355895996,22.229642868041992,48.186683654785156,23.01401710510254,17.985755920410156,56.206695556640625,38.96113967895508,28.457752227783203,69.10166931152344,7.870184898376465,9.32640552520752,392.3900146484375,36.959007263183594,22.281892776489258,37.005001068115234
2011-09-16,47.93381881713867,21.05255889892578,46.66746139526367,25.65305519104004,22.55520248413086,48.485225677490234,22.925745010375977,18.030628204345703,55.48088836669922,39.18366622924805,28.879350662231445,70.1916732788086,7.958118915557861,9.235660552978516,384.95001220703125,36.76718521118164,22.444931030273438,36.474998474121094
2011-09-19,47.599876403808594,20.86254119873047,46.29021453857422,25.386537551879883,22.284927368164062,47.90999221801758,22.620819091796875,17.866098403930664,54.908241271972656,38.69410705566406,28.721248626708984,69.9901351928711,7.7484259605407715,9.231532096862793,375.1000061035156,36.241676330566406,21.901464462280273,36.48500061035156
2011-09-20,47.65924072265625,21.513694763183594,46.486083984375,25.444168090820312,22.364778518676758,48.20852279663086,22.500455856323242,18.015666961669922,53.78956985473633,38.329139709472656,28.870567321777344,70.87865447998047,7.599612712860107,9.243908882141113,375.75,36.024818420410156,21.72635269165039,36.709999084472656
2011-09-21,46.850337982177734,21.18465232849121,45.71713638305664,24.950759887695312,22.01466178894043,46.84695816040039,21.64986228942871,17.095815658569336,50.81974411010742,36.611175537109375,27.89562225341797,68.58869171142578,8.110310554504395,8.975790023803711,362.0,32.42150115966797,20.723968505859375,36.185001373291016
2011-09-22,45.952362060546875,20.461650848388672,44.37505340576172,24.424955368041992,21.86109733581543,45.26694869995117,21.264692306518555,17.133207321166992,47.87657165527344,35.98809814453125,26.727447509765625,67.37958526611328,7.7112226486206055,8.963415145874023,351.25,29.693994522094727,20.79642677307129,34.58000183105469
2011-09-23,45.707454681396484,20.874130249023438,44.43309020996094,24.280902862548828,22.039234161376953,45.143165588378906,21.409133911132812,17.357563018798828,48.11629867553711,35.605342864990234,26.674755096435547,67.1964111328125,7.548882484436035,8.984040260314941,351.1300048828125,30.127721786499023,20.717939376831055,33.970001220703125
2011-09-26,46.52378463745117,20.920473098754883,45.36891174316406,24.763490676879883,22.334070205688477,46.0241813659668,21.874544143676758,18.21758460998535,51.26587677001953,36.264034271240234,27.324710845947266,68.05741882324219,7.680782318115234,9.091285705566406,362.1499938964844,31.695842742919922,21.285545349121094,34.66999816894531
2011-09-27,47.362396240234375,20.735092163085938,45.891239166259766,25.05521011352539,22.659616470336914,46.6066780090332,21.962818145751953,18.00071144104004,52.23807144165039,36.682395935058594,27.658475875854492,69.8802490234375,7.978410720825195,9.05003833770752,364.2799987792969,32.871910095214844,21.454620361328125,35.755001068115234
2011-09-28,46.939388275146484,20.306392669677734,45.506736755371094,24.51139259338379,22.6289119720459,45.980499267578125,21.43320655822754,17.55342674255371,49.93412780761719,35.64984130859375,26.999731063842773,68.46044921875,7.8431267738342285,9.054161071777344,356.989990234375,30.35293960571289,20.862852096557617,34.4900016784668
2011-09-29,47.42177200317383,20.320297241210938,46.210411071777344,24.867937088012695,22.81932258605957,47.08723068237305,21.738128662109375,18.199926376342773,50.1738395690918,37.64374542236328,27.184181213378906,68.49708557128906,8.042668342590332,9.165533065795898,365.0799865722656,29.927549362182617,21.605575561523438,31.46500015258789
2011-09-30,47.26591873168945,19.863794326782227,45.83318328857422,24.33131980895996,22.604337692260742,45.980499267578125,21.304813385009766,17.69624900817871,47.6102180480957,37.3677978515625,26.745014190673828,66.59186553955078,7.5928497314453125,9.058286666870117,357.1300048828125,27.133302688598633,21.050045013427734,31.334999084472656
2011-10-03,46.07109832763672,19.525474548339844,45.586551666259766,23.560611724853516,22.321781158447266,45.303348541259766,20.63076400756836,17.027191162109375,45.66584777832031,36.157222747802734,25.418746948242188,64.53092193603516,7.508297443389893,8.96753978729248,347.3599853515625,26.365928649902344,20.361656188964844,30.31999969482422
2011-10-04,46.13789367675781,19.645973205566406,45.97101974487305,23.492189407348633,22.35862922668457,46.64309310913086,21.385061264038086,17.410585403442383,48.782161712646484,37.519126892089844,26.859203338623047,63.523319244384766,7.7856292724609375,9.078909873962402,365.8999938964844,26.265838623046875,20.935312271118164,30.485000610351562
2011-10-05,46.27145767211914,19.69462776184082,45.94925308227539,23.600221633911133,22.277673721313477,47.74253463745117,21.874544143676758,17.62859344482422,50.42023468017578,38.51606750488281,26.613265991210938,64.35684967041016,8.06972885131836,9.132535934448242,368.510009765625,28.125886917114258,21.58367347717285,31.329999923706055
2011-10-06,46.61285400390625,20.190532684326172,46.14512634277344,23.54981231689453,22.364866256713867,48.43425750732422,21.979717254638672,18.042064666748047,52.31131362915039,39.14806365966797,27.702394485473633,64.19197845458984,8.472199440002441,9.396530151367188,368.0,30.711589813232422,22.159313201904297,32.23500061035156
2011-10-07,46.850337982177734,19.98660659790039,46.36276626586914,23.73348045349121,22.520570755004883,48.244937896728516,21.567140579223633,17.53838539123535,51.43901443481445,38.542781829833984,27.07878303527832,64.466796875,8.414702415466309,9.29340934753418,361.6700134277344,30.086029052734375,21.632143020629883,30.844999313354492
2011-10-10,47.815093994140625,20.68180274963379,47.00840759277344,24.093626022338867,22.9814395904541,49.40993881225586,22.32756805419922,18.380348205566406,54.375553131103516,39.53082275390625,27.78143882751465,67.01321411132812,8.705564498901367,9.441899299621582,373.9700012207031,31.812606811523438,22.698610305786133,31.524999618530273
2011-10-11,47.46628952026367,20.973772048950195,46.841552734375,24.0576114654541,22.732318878173828,49.4754524230957,22.003982543945312,17.95184898376465,53.8628044128418,39.450714111328125,27.570646286010742,66.85748291015625,8.766443252563477,9.392406463623047,366.67999267578125,31.82095718383789,22.583473205566406,31.90999984741211
2011-10-12,47.74088668823242,21.126712799072266,47.073692321777344,24.302509307861328,22.838191986083984,49.91960144042969,22.343748092651367,18.60587501525879,53.94271469116211,39.94029235839844,28.106416702270508,67.49864959716797,8.749533653259277,9.363531112670898,366.79998779296875,33.072105407714844,23.05611228942871,31.780000686645508
2011-10-13,47.66667175292969,21.45808982849121,46.89958953857422,24.273696899414062,23.056184768676758,49.57737731933594,22.64306640625,18.290138244628906,54.26900100708008,39.8067741394043,27.72873878479004,67.6635513305664,8.668359756469727,9.29340934753418,362.75,32.26179885864258,22.728897094726562,31.450000762939453
2011-10-14,48.030303955078125,21.76397132873535,47.073692321777344,24.435760498046875,23.24924659729004,50.21084213256836,22.812955856323242,18.568286895751953,56.87923049926758,40.16282653808594,28.264516830444336,67.27883911132812,8.83069896697998,9.32640552520752,365.70001220703125,34.124656677246094,23.328786849975586,31.530000686645508
2011-10-17,47.34013748168945,21.131351470947266,46.61666488647461,24.12964630126953,23.006351470947266,49.51913833618164,22.109148025512695,17.748878479003906,55.05472946166992,39.55752182006836,27.711172103881836,66.91242980957031,8.407939910888672,9.223281860351562,357.30999755859375,32.24509048461914,22.81978988647461,30.81999969482422
2011-10-18,47.807674407958984,21.76165199279785,47.09544372558594,24.03600311279297,23.19319725036621,50.42201614379883,22.92620849609375,18.40289878845215,56.58624267578125,40.92833709716797,28.422618865966797,67.24222564697266,8.66159725189209,9.380027770996094,370.3999938964844,32.89668655395508,23.613584518432617,32.69499969482422
2011-10-19,46.486690521240234,20.874130249023438,47.35508728027344,24.140439987182617,23.07485580444336,50.108909606933594,22.918121337890625,18.139789581298828,55.900386810302734,41.47132110595703,28.159122467041016,67.04071044921875,8.448525428771973,9.363531112670898,367.510009765625,31.134063720703125,22.892505645751953,33.375
2011-10-20,46.405052185058594,21.168428421020508,47.60374450683594,24.172855377197266,23.10599708557129,50.385581970214844,23.460128784179688,18.733673095703125,56.32655334472656,42.112220764160156,27.1666202545166,66.72927856445312,8.367353439331055,9.371776580810547,373.2900085449219,31.19252586364746,23.559045791625977,33.494998931884766
