Date,BA.L,CCH.L,ANTO.L,MGGT.L,RR.L,SSE.L,SMIN.L,SPX.L,PSN.L,AHT.L,ABF.L,VOD.L,RMV.L,SDR.L,PRU.L,SMT.L,ENT.L,ABDN.L,STJ.L
2015-11-12,338.7829284667969,1267.546630859375,385.679931640625,308.60577392578125,163.6092987060547,961.32080078125,778.2783813476562,2691.733642578125,1044.3316650390625,900.021240234375,3142.603759765625,146.9157257080078,360.5087585449219,2334.571044921875,1046.09619140625,250.79344177246094,335.2698974609375,297.2510986328125,709.0223999023438
2015-11-13,337.740478515625,1250.1944580078125,384.7173156738281,307.19207763671875,156.5952606201172,956.65087890625,773.2760620117188,2668.968505859375,1021.1494140625,894.112060546875,3106.70458984375,146.12014770507812,358.0129699707031,2268.72021484375,1029.959228515625,247.06228637695312,333.59356689453125,292.1553039550781,701.2105102539062
2015-11-16,346.0053405761719,1245.2366943359375,381.26800537109375,310.9341735839844,161.0172119140625,959.3194580078125,771.608642578125,2648.02490234375,1032.4578857421875,900.4758911132812,3134.3193359375,146.6836700439453,360.5087585449219,2262.448486328125,1031.3623046875,249.38343811035156,332.3363342285156,290.8998718261719,703.8145141601562
2015-11-17,352.7809753417969,1284.899169921875,378.9417724609375,318.3354797363281,169.2510223388672,977.3316650390625,850.3952026367188,2752.744140625,1054.5091552734375,928.2037963867188,3169.29833984375,149.53448486328125,363.2818908691406,2306.349365234375,1061.882568359375,251.0907745361328,326.0500183105469,297.69427490234375,725.3901977539062
2015-11-18,354.8657531738281,1321.25634765625,401.08148193359375,321.412353515625,165.59153747558594,975.9974365234375,824.9667358398438,2722.694091796875,1054.5091552734375,937.2948608398438,3171.139404296875,148.5068817138672,359.1222229003906,2297.725830078125,1048.9024658203125,254.2080841064453,319.76373291015625,295.7740478515625,717.9503173828125
2015-11-19,360.4501647949219,1335.303466796875,401.8836364746094,322.992431640625,164.9815673828125,984.002685546875,838.72314453125,2723.60498046875,1040.373779296875,956.3862915039062,3225.448974609375,149.30224609375,359.30706787109375,2316.54052734375,1065.0396728515625,255.54832458496094,321.859130859375,298.8758239746094,720.1821899414062
2015-11-20,366.3323059082031,1346.04541015625,407.498779296875,322.6597900390625,168.33615112304688,980.667236328125,848.7277221679688,2752.744140625,1035.850341796875,963.6591186523438,3236.495361328125,150.650390625,359.67681884765625,2323.595703125,1078.019287109375,258.43121337890625,322.2782287597656,299.6882019042969,727.6221923828125
2015-11-23,370.0551452636719,1336.9561767578125,398.0332336425781,321.4954833984375,173.5204315185547,965.9906616210938,847.0603637695312,2752.744140625,1026.8035888671875,961.8409423828125,3194.15185546875,149.7740936279297,357.82806396484375,2312.62060546875,1063.987060546875,260.0317687988281,322.2782287597656,297.6203918457031,728.3660888671875
2015-11-24,372.6612243652344,1336.1297607421875,398.1134033203125,318.91754150390625,179.31454467773438,953.3154296875,848.7277221679688,2733.621337890625,1007.5792846679688,938.2039794921875,3168.3779296875,147.8193359375,351.1724853515625,2271.855712890625,1059.7777099609375,259.24114990234375,321.4400329589844,297.2510986328125,718.6941528320312
2015-11-25,377.8732604980469,1341.9139404296875,399.95843505859375,320.91339111328125,185.1087188720703,971.3275756835938,861.2337036132812,2780.061767578125,1038.1121826171875,964.5682983398438,3225.448974609375,150.2459259033203,355.88690185546875,2325.163818359375,1081.176513671875,261.92156982421875,320.18280029296875,297.9157409667969,743.9900512695312
2015-11-26,386.4358825683594,1345.218994140625,415.1192932128906,322.6597900390625,183.4314727783203,973.3289794921875,862.0673217773438,2790.078857421875,1054.5091552734375,981.8414306640625,3232.813720703125,151.66143798828125,358.5675048828125,2340.058349609375,1089.9466552734375,262.0372009277344,318.5064392089844,306.70404052734375,746.9658203125
2015-11-27,386.80816650390625,1338.6087646484375,398.434326171875,321.82818603515625,184.95631408691406,973.9961547851562,858.7323608398438,2813.754150390625,1061.2943115234375,985.4778442382812,3236.495361328125,152.20068359375,364.11383056640625,2343.978271484375,1086.4388427734375,263.6956481933594,315.1537170410156,308.7718505859375,750.6858520507812
2015-11-30,384.574462890625,1331.171875,407.0976867675781,322.41033935546875,184.95631408691406,956.65087890625,861.2337036132812,2841.072509765625,1082.7802734375,995.4782104492188,3264.1103515625,151.15589904785156,369.84503173828125,2348.682373046875,1080.1241455078125,264.41876220703125,312.22015380859375,307.5903015136719,755.893798828125
2015-12-01,383.829833984375,1332.82470703125,411.1085205078125,321.82818603515625,184.19383239746094,973.3289794921875,861.2337036132812,2853.81982421875,1089.0001220703125,1000.0235595703125,3262.26953125,149.63929748535156,374.6517639160156,2366.712158203125,1097.3135986328125,266.72320556640625,311.8010559082031,308.03338623046875,759.6137084960938
2015-12-02,382.34075927734375,1327.04052734375,412.71282958984375,311.8490295410156,183.27899169921875,975.330322265625,852.8963623046875,2831.96630859375,1098.046630859375,1005.478271484375,3312.89697265625,149.84149169921875,378.71905517578125,2369.84814453125,1092.051513671875,267.166748046875,313.4774169921875,306.4825439453125,761.1016845703125
2015-12-03,378.9900817871094,1284.899169921875,401.8836364746094,313.0132141113281,182.51663208007812,965.3236083984375,840.390625,2819.2177734375,1089.0001220703125,955.4771728515625,3201.516357421875,147.1790008544922,380.4754333496094,2271.07177734375,1056.26953125,262.49041748046875,317.24920654296875,298.0634460449219,743.2459716796875
2015-12-04,378.6177978515625,1278.2886962890625,394.42352294921875,313.51220703125,181.29676818847656,961.9878540039062,837.8894653320312,2819.2177734375,1099.177490234375,956.3862915039062,3207.959716796875,145.2916717529297,373.8198547363281,2260.880859375,1056.26953125,263.36785888671875,322.6972961425781,294.37091064453125,736.1781616210938
