Date,NOVN,SLHN,SIKA,CSGN,LONN,SCMN,GEBN,SGSN,NESN,ADEN,GIVN,ABBN,ZURN,SREN,BAER,UBSG,UHR,CFR,ROG
2016-02-05,49.59238052368164,175.20779418945312,54.924163818359375,11.280810356140137,128.87095642089844,353.4761657714844,299.5338134765625,1583.24609375,60.468074798583984,39.135498046875,1568.6910400390625,13.347713470458984,142.89773559570312,58.4665641784668,31.633453369140625,10.30044937133789,312.0412292480469,57.18071746826172,202.48143005371094
2016-02-08,48.14957046508789,169.26364135742188,53.83505630493164,10.714882850646973,122.45378112792969,347.6886291503906,288.96600341796875,1554.489013671875,60.055885314941406,37.20651626586914,1534.8648681640625,12.816838264465332,138.54518127441406,57.32527542114258,30.29210662841797,9.853487968444824,307.2203674316406,55.609344482421875,196.7811279296875
2016-02-09,47.243621826171875,163.75440979003906,52.33753967285156,9.816946029663086,121.75052642822266,341.38836669921875,286.5988464355469,1511.35302734375,59.10786056518555,36.062198638916016,1520.48876953125,12.536233901977539,133.52301025390625,56.1513786315918,29.461750030517578,9.298171043395996,292.6701354980469,54.561763763427734,194.13165283203125
2016-02-10,48.2502326965332,167.30642700195312,53.16949462890625,10.141411781311035,124.82726287841797,346.07696533203125,290.6568908691406,1495.376708984375,60.055885314941406,36.61801528930664,1515.4149169921875,12.627240180969238,137.6077423095703,57.52091979980469,30.85099983215332,9.799310684204102,288.7257385253906,54.95460891723633,197.1022491455078
2016-02-11,46.673213958740234,160.202392578125,52.277034759521484,9.288747787475586,119.3770523071289,335.67413330078125,283.639892578125,1461.8267822265625,58.40713119506836,35.146751403808594,1474.823486328125,12.23287582397461,133.92478942871094,55.27095413208008,29.501667022705078,9.345577239990234,275.3149719238281,53.03403091430664,193.24850463867188
2016-02-12,47.57915496826172,162.95704650878906,53.411521911621094,9.884858131408691,121.3989028930664,342.7802734375,292.00958251953125,1493.7791748046875,59.27273178100586,35.179439544677734,1492.5821533203125,12.566569328308105,137.6746826171875,56.08616638183594,30.61147689819336,9.819625854492188,283.9925231933594,54.47446060180664,196.13882446289062
2016-02-15,48.45155334472656,167.37889099121094,55.060302734375,10.148958206176758,124.38771057128906,352.2306823730469,303.50732421875,1535.3175048828125,60.67416763305664,36.42184066772461,1531.4822998046875,12.97610092163086,141.4915313720703,58.33613586425781,31.657407760620117,10.022791862487793,294.16021728515625,56.525978088378906,200.8756866455078
2016-02-16,48.51866149902344,167.16143798828125,55.650238037109375,10.005589485168457,123.50865936279297,350.91204833984375,302.7464599609375,1543.3056640625,60.220767974853516,36.29106521606445,1542.4759521484375,13.036772727966309,140.1522979736328,58.14048385620117,31.689346313476562,9.93475341796875,298.45513916015625,56.482330322265625,199.5108184814453
2016-02-17,48.85419845581055,172.5256805419922,56.61832809448242,10.247050285339355,128.34352111816406,357.72515869140625,303.50732421875,1575.258056640625,61.08635330200195,37.1738166809082,1571.22802734375,13.461472511291504,144.03610229492188,59.57524871826172,32.463809967041016,10.25981616973877,307.04498291015625,58.490203857421875,201.51795959472656
2016-02-18,49.35750198364258,173.90298461914062,57.299015045166016,10.088590621948242,129.75001525878906,361.7544250488281,305.1136474609375,1588.0389404296875,58.8193244934082,38.71046829223633,1576.3021240234375,13.522144317626953,143.83522033691406,60.586097717285156,32.40792465209961,10.076969146728516,302.13653564453125,57.791812896728516,205.7731170654297
2016-02-19,49.12262725830078,172.38072204589844,58.22173309326172,9.884858131408691,129.48629760742188,353.6226806640625,303.9300231933594,1580.0509033203125,58.40713119506836,38.1546630859375,1581.3759765625,13.446306228637695,142.49598693847656,59.770896911621094,32.24823760986328,10.016018867492676,299.4193115234375,56.744232177734375,205.2914276123047
2016-02-22,49.82725143432617,174.84536743164062,57.858699798583984,10.088590621948242,131.068603515625,361.0950927734375,306.63543701171875,1592.0330810546875,58.65444564819336,38.677772521972656,1601.6717529296875,13.552480697631836,145.6431884765625,60.944793701171875,32.6314811706543,10.313994407653809,301.7859191894531,56.65693283081055,208.5831298828125
